SID,response,entry,entry_number,response_times
2BD455O0,political science,political science,6,2557.2
2BD455O0,government,government,7,1455.4
2BD455O0,earth science,earth science,8,6614.1
2BD455O0,english,english,9,2098.1
2BD455O0,french,french,10,2835.5
2BD455O0,spanish,spanish,11,2111.3
2BD455O0,visual arts,visual arts,12,6470.8
2BD455O0,art history,art history,13,2530.4
2BD455O0,asian studies,asian studies,14,9037.4
2BD455O0,oceanography,oceanography,15,4839.6
2BD455O0,cinema studies,cinema studies,16,4537.6
37UDZTHY,Neuroscience,neuroscience,1,4512.3
37UDZTHY,Biochemistry,biochemistry,2,4487.3
37UDZTHY,Biology,biology,3,2797.5
37UDZTHY,Chemistry,chemistry,4,4025.7
37UDZTHY,Economics,economics,5,2523.4
37UDZTHY,Hispanic,hispanic,6,4318.1
37UDZTHY,Francophone,francophone,7,3371.9
37UDZTHY,Art History,art history,8,11528.8
37UDZTHY,History,history,9,2115.3
37UDZTHY,Government,government,10,3025.8
37UDZTHY,Gender studies,gender studies,11,5909.2
37UDZTHY,Religion,religion,12,3133.0
37UDZTHY,Education,education,13,2767.9
37UDZTHY,math,math,14,4890.5
3YX63NZD,computer science,computer science,1,5140.6
3YX63NZD,art history,art history,2,2832.9
3YX63NZD,music,music,3,2001.1
3YX63NZD,architecture,architecture,4,4582.0
3YX63NZD,industrial design,industrial design,5,6082.7
3YX63NZD,graphic design,graphic design,6,4393.7
3YX63NZD,electrical engineering,electrical engineering,7,4323.8
3YX63NZD,mechanical engineering,mechanical engineering,8,5808.5
3YX63NZD,music technology,music technology,9,4766.6
3YX63NZD,biology,biology,10,2243.5
3YX63NZD,chemistry,chemistry,11,2982.2
3YX63NZD,english,english,12,13401.1
40SNDKQR,Chemistry,chemistry,1,4817.0
40SNDKQR,Chinese,chinese,2,1238.0
40SNDKQR,Art History,art history,3,2360.0
40SNDKQR,Biology,biology,4,2434.0
40SNDKQR,History,history,5,2641.0
40SNDKQR,Film Production,film production,6,2917.0
40SNDKQR,Screen Writing,screen writing,7,2105.0
40SNDKQR,Visual Arts,visual arts,8,3840.0
40SNDKQR,Political Science,political science,9,2887.0
40SNDKQR,Gov and Legal Studies,government and legal studies,10,4915.0
40SNDKQR,Biochemistry,biochemistry,11,5452.0
40SNDKQR,Business,business,12,1610.0
40SNDKQR,Economics,economics,13,1949.0
40SNDKQR,Romance Languages,romance languages,14,9012.0
40SNDKQR,Physics,physics,15,6681.0
40SNDKQR,Psychology,psychology,16,2090.0
40SNDKQR,Sociology,sociology,17,2333.0
476LZI3N,economics,economics,1,2871.0
476LZI3N,math,math,2,1595.0
476LZI3N,physics,physics,3,2442.0
476LZI3N,chemistry,chemistry,4,2973.0
476LZI3N,biology,biology,5,1991.0
476LZI3N,government,government,6,8408.0
476LZI3N,environmental studies,environmental studies,7,7790.0
476LZI3N,education,education,8,1583.0
476LZI3N,visual arts,visual arts,9,3056.0
476LZI3N,history,history,10,1431.0
476LZI3N,engineering,engineering,11,10625.0
476LZI3N,business,business,12,4004.0
476LZI3N,art history,art history,13,9769.0
4CA4DFWP,art,art,1,1409.6
4CA4DFWP,computer science,computer science,2,3277.7
4CA4DFWP,asians studies,asian studies,3,3389.8
4CA4DFWP,gender studies,gender studies,4,2050.1
4CA4DFWP,hispanic studies,hispanic studies,5,2910.9
4CA4DFWP,francaphone studies,francophone studies,6,3498.0
4CA4DFWP,economics,economics,7,6881.3
4CA4DFWP,enviormental science,environmental science,8,4568.4
4CA4DFWP,biology,biology,9,2551.3
4CA4DFWP,psychology,psychology,10,2256.3
4CA4DFWP,sociology,sociology,11,1892.7
4CA4DFWP,chemistry,chemistry,12,1302.3
4CA4DFWP,bio chem,biochemistry,13,1482.4
4CA4DFWP,EXCLUDE,neuroscience,14,1580.2
4CA4DFWP,accoutning,accounting,15,1862.2
4CA4DFWP,buisness,business,16,1150.2
4CA4DFWP,finance,finance,17,975.5
4CA4DFWP,engineering,engineering,18,4197.3
4CA4DFWP,music,music,19,1632.7
4CA4DFWP,polysci,political science,20,5767.6
4CA4DFWP,goverment,government,21,1234.3
56M8U5A5,biology,biology,1,2818.0
56M8U5A5,chemistry,chemistry,2,2483.0
56M8U5A5,economics,economics,3,2012.0
56M8U5A5,physics,physics,4,2853.0
56M8U5A5,neuroscience,neuroscience,5,5482.0
56M8U5A5,finance,finance,6,1738.0
56M8U5A5,international relations,international relations,7,3856.0
56M8U5A5,government,government,8,3037.0
56M8U5A5,sociology,sociology,9,4239.0
56M8U5A5,anthropology,anthropology,10,3576.0
56M8U5A5,gender and women's studies,gender and women's studies,11,4586.0
56M8U5A5,art,art,12,16995.0
56M8U5A5,music,music,13,1957.0
56M8U5A5,dance,dance,14,1249.0
56M8U5A5,theater,theater,15,2599.0
5K82MZW1,art history,art history,1,1959.0
5K82MZW1,africana studies,africana studies,2,3965.0
5K82MZW1,asian studies,asian studies,3,2415.0
5K82MZW1,chinese,chinese,4,1606.0
5K82MZW1,japanese,japanese,5,1244.0
5K82MZW1,german,german,6,1976.0
5K82MZW1,french,french,7,1183.0
5K82MZW1,spanish,spanish,8,1400.0
5K82MZW1,italian,italian,9,2098.0
5K82MZW1,mathematics,mathematics,10,2434.0
5K82MZW1,physics,physics,11,1459.0
5K82MZW1,chemistry,chemistry,12,2466.0
5K82MZW1,biology,biology,13,2560.0
5K82MZW1,neuroscience,neuroscience,14,1987.0
5K82MZW1,psychology,psychology,15,4071.0
5K82MZW1,visual arts,visual arts,16,3973.0
5K82MZW1,english,english,17,1442.0
5K82MZW1,history,history,18,1626.0
5K82MZW1,political science,political science,19,3087.0
5K82MZW1,classics,classics,20,7555.0
5K82MZW1,creative writing,creative writing,21,3842.0
5K82MZW1,theater,theater,22,1510.0
5K82MZW1,dance,dance,23,3857.0
64LRAXDJ,Anthropology,anthropology,1,2679.4
64LRAXDJ,Psychology,psychology,2,4883.9
64LRAXDJ,Math,math,3,1311.8
64LRAXDJ,Physics,physics,4,1784.1
64LRAXDJ,Sociology,sociology,5,6757.5
64LRAXDJ,Government,government,6,1683.0
64LRAXDJ,Visual Arts,visual arts,7,3783.5
64LRAXDJ,Journalism,journalism,8,1790.9
64LRAXDJ,Chemistry,chemistry,9,9667.6
64LRAXDJ,Biology,biology,10,2474.3
64LRAXDJ,Human Rights,human rights,11,9391.0
64LRAXDJ,Biology,biology,12,1537.0
64LRAXDJ,Film,film,13,4489.4
6CDVQX7L,psychology,psychology,1,3063.0
6CDVQX7L,education,education,2,1668.0
6CDVQX7L,finance,finance,3,1369.0
6CDVQX7L,computer science,computer science,4,2932.0
6CDVQX7L,chemistry,chemistry,5,1756.0
6CDVQX7L,biology,biology,6,1547.0
6CDVQX7L,art,art,7,2632.0
6CDVQX7L,math,math,8,7365.0
6CDVQX7L,anthropology,anthropology,9,5154.0
6CDVQX7L,history,history,10,904.0
6CDVQX7L,sociology,sociology,11,2549.0
6CDVQX7L,english,english,12,3862.0
6CDVQX7L,economics,economics,13,1566.0
6CDVQX7L,history,history,14,10067.0
6CDVQX7L,asian studies,asian studies,15,3272.0
6CDVQX7L,hispanic studies,hispanic studies,16,3359.0
6CDVQX7L,latin american studies,latin american studies,17,3956.0
6D26ZXC8,Psychology,psychology,1,3253.0
6D26ZXC8,Biology,biology,2,3802.0
6D26ZXC8,Chemistry,chemistry,3,2274.0
6D26ZXC8,Physics,physics,4,2778.0
6D26ZXC8,Asian Studies,asian studies,5,4057.0
6D26ZXC8,Math,mathematics,6,3518.0
6D26ZXC8,History,history,7,2838.0
6D26ZXC8,Romance Languages,romance languages,8,5196.0
6D26ZXC8,Hispanic Studies,hispanic studies,9,4698.0
6D26ZXC8,Anthropology,anthropology,10,15465.0
6D26ZXC8,Environmental Studies,environmental studies,11,4276.0
6D26ZXC8,Education,education,12,3377.0
6PJDUW9O,math,mathematics,1,1459.0
6PJDUW9O,bio,biology,2,1089.0
6PJDUW9O,chem,chemistry,3,1151.0
6PJDUW9O,biochem,biochemistry,4,2868.0
6PJDUW9O,anthropology,anthropology,5,4025.0
6PJDUW9O,computer science,computer science,6,6597.0
6PJDUW9O,visual arts,visual arts,7,1997.0
6PJDUW9O,theater,theater,8,1444.0
6PJDUW9O,physics,physics,9,4417.0
6PJDUW9O,engineering,engineering,10,1997.0
6PJDUW9O,teaching,education,11,2135.0
6PJDUW9O,business,business,12,2981.0
6PJDUW9O,finance,finance,13,3217.0
6PJDUW9O,econ,economics,14,1335.0
6PJDUW9O,government,government,15,2554.0
6PJDUW9O,cooking,cooking,16,4903.0
6PJDUW9O,sports management,sports management,17,3024.0
6PJDUW9O,arabic,arabic,18,3394.0
6PJDUW9O,spanish,spanish,19,1755.0
6PJDUW9O,asian studies,asian studies,20,3910.0
6PJDUW9O,gsws,gsws,21,2094.0
6VBV95IL,neurosience,neuroscience,1,5047.4
6VBV95IL,chemesty,chemistry,2,3014.1
6VBV95IL,biology,biology,3,1842.6
6VBV95IL,religion,religion,4,2494.4
6VBV95IL,physics,physics,5,1257.9
6VBV95IL,biochemistry,biochemistry,6,3483.6
6VBV95IL,africana studies,africana studies,7,9519.6
6VBV95IL,theater,theater,8,2310.6
6VBV95IL,visual arts,visual arts,9,4009.6
6VBV95IL,psychology,psychology,10,7133.6
6VBV95IL,philosphy,philosophy,11,2700.6
6VBV95IL,government,government,12,5492.9
6VBV95IL,education,education,13,3600.6
6VBV95IL,math,math,14,3209.5
6VBV95IL,compsi,computer science,15,4879.1
6XD6NVVO,anthropology,anthropology,1,4236.0
6XD6NVVO,philosophy,philosophy,2,4216.0
6XD6NVVO,linguistics,linguistics,3,4530.0
6XD6NVVO,math,math,4,1252.0
6XD6NVVO,physics,physics,5,2835.0
6XD6NVVO,chemistry,chemistry,6,2683.0
6XD6NVVO,musical studies,musical studies,7,3947.0
6XD6NVVO,medival studies,medieval studies,8,6411.0
6XD6NVVO,asian studies,asian studies,9,3856.0
6XD6NVVO,Latinx studies,latinx studies,10,5716.0
6XD6NVVO,psychology,psychology,11,4900.0
6XD6NVVO,sociology,sociology,12,2688.0
6XD6NVVO,biology,biology,13,2284.0
6XD6NVVO,neurosience,neuroscience,14,3137.0
6XD6NVVO,comp pshy,computer science,15,6007.0
73N2RQWR,neuroscience,neuroscience,1,3136.2
73N2RQWR,psychology,psychology,2,2447.2
73N2RQWR,biochemistry,biochemistry,3,2620.0
73N2RQWR,biology,biology,4,2104.9
73N2RQWR,chemistry,chemistry,5,3473.0
73N2RQWR,anthropology,anthropology,6,4663.5
73N2RQWR,sociology,sociology,7,4122.6
73N2RQWR,visual arts,visual arts,8,4532.6
73N2RQWR,theater,theater,9,1428.3
73N2RQWR,dance,dance,10,1166.3
73N2RQWR,math,math,11,3732.8
73N2RQWR,physics,physics,12,2231.3
73N2RQWR,government,government,13,4237.9
73N2RQWR,legal studies,legal studies,14,2239.0
73N2RQWR,public health,public health,15,3659.3
73N2RQWR,economics,economics,16,2441.0
73N2RQWR,language,language,17,2533.6
73N2RQWR,latin america,latin american studies,18,6505.1
7SUXPU9Y,math,math,1,2780.0
7SUXPU9Y,history,history,2,1620.0
7SUXPU9Y,chemistry,chemistry,3,2200.0
7SUXPU9Y,physics,physics,4,1605.0
7SUXPU9Y,classics,classics,5,1628.0
7SUXPU9Y,gender studies,gender studies,6,5713.0
7SUXPU9Y,business,business,7,10675.0
7SUXPU9Y,economics,economics,8,1776.0
7SUXPU9Y,music,music,9,4643.0
7SUXPU9Y,government,government,10,4755.0
7SUXPU9Y,nursing,nursing,11,2978.0
7SUXPU9Y,geology,geology,12,8073.0
7SUXPU9Y,english,english,13,11294.0
86EKSDZC,History,history,1,2547.1
86EKSDZC,Art History,art history,2,2163.5
86EKSDZC,Engineering,engineering,3,1627.1
86EKSDZC,Bio,biology,4,1305.9
86EKSDZC,Physics,physics,5,1149.6
86EKSDZC,Chem,chemistry,6,978.9
86EKSDZC,Geology,geology,7,2104.4
86EKSDZC,Neuroscience,neuroscience,8,3800.0
86EKSDZC,Psych,psychology,9,1272.5
86EKSDZC,English,english,10,8165.8
86EKSDZC,Italian,italian,11,1361.7
86EKSDZC,japanese,japanese,12,1153.8
86EKSDZC,Chinese,chinese,13,1346.1
86EKSDZC,Asian Studies,asian studies,14,3703.6
86EKSDZC,Russian,russian,15,3860.8
86EKSDZC,French,french,16,4782.6
86EKSDZC,Gov,government,17,3794.7
86EKSDZC,Math,mathematics,18,3612.1
86EKSDZC,EOS,eos,19,6137.6
86EKSDZC,DCS,dcs,20,1270.9
8BL6X7AX,business,business,1,5245.0
8BL6X7AX,econ,econ,2,1403.0
8BL6X7AX,gender studies,gender studies,3,6674.0
8BL6X7AX,russian,russian,4,2501.0
8BL6X7AX,gov,gov,5,5329.0
8BL6X7AX,math,math,6,6609.0
8BL6X7AX,biochem,biochem,7,3494.0
8BL6X7AX,chem,chem,8,1671.0
8BL6X7AX,bio,bio,9,847.0
8BL6X7AX,comp sci,comp sci,10,11998.0
8BL6X7AX,dcs,dcs,11,4559.0
8JEQ20SU,chemistry,chemistry,1,4920.0
8JEQ20SU,biology,biology,2,2595.9
8JEQ20SU,math,math,3,1981.3
8JEQ20SU,english,english,4,2491.9
8JEQ20SU,psychology,psychology,5,17495.4
8JEQ20SU,sociology,sociology,6,3100.3
8JEQ20SU,physics,physics,7,10022.1
8PAKX1OM,anthropology,anthropology,1,2575.0
8PAKX1OM,sociology,sociology,2,2735.0
8PAKX1OM,psychology,psychology,3,2664.0
8PAKX1OM,econ,econ,4,1252.0
8PAKX1OM,math,math,5,929.0
8PAKX1OM,urban studies,urban studies,6,6768.0
8PAKX1OM,english,english,7,5274.0
8PAKX1OM,music,music,8,1110.0
8PAKX1OM,EOS,eos,9,1881.0
8PAKX1OM,arabic,arabic,10,3034.0
8PAKX1OM,french,french,11,1206.0
8PAKX1OM,italian,italian,12,2467.0
8PAKX1OM,spanish,spanish,13,2018.0
8PAKX1OM,romance languages,romance languages,14,5212.0
8PAKX1OM,Latinx studies,latinx studies,15,3496.0
8PAKX1OM,artic studies,arctic studies,16,7426.0
8PAKX1OM,philosophy,philosophy,17,4117.0
8PAKX1OM,bio,bio,18,2174.0
8ZC5BFHF,math,math,1,1111.0
8ZC5BFHF,econ,econ,2,945.1
8ZC5BFHF,business,business,3,1529.0
8ZC5BFHF,accounting,accounting,4,3008.8
8ZC5BFHF,english,english,5,1716.2
8ZC5BFHF,visual arts,visual arts,6,2254.3
8ZC5BFHF,performing arts,performing arts,7,2933.6
8ZC5BFHF,hispanic studies,hispanic studies,8,4133.0
8ZC5BFHF,french,french,9,2361.9
8ZC5BFHF,religion,religion,10,2710.7
8ZC5BFHF,biology,biology,11,2607.1
8ZC5BFHF,biochemistry,biochemistry,12,2590.6
8ZC5BFHF,chemistry,chemistry,13,2896.1
8ZC5BFHF,earth and ocean studies,earth and ocean studies,14,4787.8
8ZC5BFHF,anthropology,anthropology,15,7208.6
8ZC5BFHF,sociology,sociology,16,1857.5
8ZC5BFHF,physcology,psychology,17,3599.8
8ZC5BFHF,neuroscience,neuroscience,18,3371.1
8ZC5BFHF,computer science,computer science,19,3895.9
97N7CQ49,Asian Studies,asian studies,1,2438.6
97N7CQ49,Education,education,2,2318.7
97N7CQ49,Mathematics,mathematics,3,1914.3
97N7CQ49,Envirnomental Studies,environmental studies,4,3464.0
97N7CQ49,Earth and Oceanographic Studies,earth and oceanographic studies,5,10369.2
97N7CQ49,Hispanic Studies,hispanic studies,6,7235.7
97N7CQ49,Anthropology,anthropology,7,3166.6
97N7CQ49,Chemistry,chemistry,8,3779.7
97N7CQ49,Biology,biology,9,3546.6
97N7CQ49,Physics,physics,10,1341.2
97N7CQ49,History,history,11,5443.5
97N7CQ49,Classics,classics,12,1222.5
97N7CQ49,English,english,13,3798.8
97N7CQ49,Francophone,francophone studies,14,3615.4
97N7CQ49,Africana,africana studies,15,4535.7
9KZ4Q91O,business,business,1,1752.4
9KZ4Q91O,marketing,marketing,2,1046.0
9KZ4Q91O,media studies,media studies,3,1646.4
9KZ4Q91O,cinema studies,cinema studies,4,1431.8
9KZ4Q91O,biology,biology,5,1238.6
9KZ4Q91O,environmental science,environmental science,6,2141.2
9KZ4Q91O,environmental studies,environmental studies,7,1615.8
9KZ4Q91O,bioinformatics,bioinformatics,8,1579.6
9KZ4Q91O,evolutionary and ecological biology,evolutionary and ecological biology,9,5063.3
9KZ4Q91O,chemistry,chemistry,10,3848.7
9KZ4Q91O,biochemistry,biochemistry,11,1218.8
9KZ4Q91O,archaeology,archaeology,12,1464.3
9KZ4Q91O,anthropology,anthropology,13,1636.4
9KZ4Q91O,sociology,sociology,14,1225.9
9KZ4Q91O,psychology,psychology,15,1480.0
9KZ4Q91O,physics,physics,16,4642.1
9KZ4Q91O,biophysics,biophysics,17,5334.8
9KZ4Q91O,civil engineering,civil engineering,18,2566.4
9KZ4Q91O,electrical and computer engineering,electrical and computer engineering,19,4229.8
9KZ4Q91O,bioengineering,bioengineering,20,10431.9
9KZ4Q91O,mechanical engineering,mechanical engineering,21,2834.6
9O2ABUMY,Poli Sci,political science,1,3691.0
9O2ABUMY,Communications,communications,2,2991.0
9O2ABUMY,Economics,economics,3,7054.0
9O2ABUMY,Nursing,nursing,4,5533.0
9O2ABUMY,English,english,5,5300.0
9O2ABUMY,Math,math,6,4733.0
9O2ABUMY,Physics,physics,7,4934.0
9O2ABUMY,Neuroscience,neuroscience,8,7939.0
9O2ABUMY,Environmental Science,environmental science,9,5333.0
9O2ABUMY,Anthropology,anthropology,10,6613.0
A5YUTA1F,DCS,dcs,1,2104.0
A5YUTA1F,Comp Sci,computer science,2,4090.0
A5YUTA1F,Political Sci,political science,3,3063.0
A5YUTA1F,Biochem,biochemistry,4,1895.0
A5YUTA1F,Chem,chemistry,5,1172.0
A5YUTA1F,Physics,physics,6,2746.0
A5YUTA1F,Math,mathematics,7,1642.0
A5YUTA1F,Education,education,8,1817.0
A5YUTA1F,English,english,9,2027.0
A5YUTA1F,Art History,art history,10,5323.0
A5YUTA1F,Anthropology,anthropology,11,5324.0
A5YUTA1F,Cinema Studies,cinema studies,12,3416.0
A5YUTA1F,Statistics,statistics,13,2419.0
A5YUTA1F,Business,business,14,2150.0
A5YUTA1F,Finance,finance,15,4230.0
A5YUTA1F,Economics,economics,16,4283.0
A5YUTA1F,Classics,classics,17,5093.0
AJVNZ9CE,biology,biology,1,2761.2
AJVNZ9CE,chemistry,chemistry,2,1912.7
AJVNZ9CE,data science,data science,3,2236.0
AJVNZ9CE,poltical science,political science,4,3650.6
AJVNZ9CE,government,government,5,1587.6
AJVNZ9CE,law,law,6,891.8
AJVNZ9CE,hsitory,history,7,2186.4
AJVNZ9CE,art history,art history,8,2446.5
AJVNZ9CE,european history,european history,9,3168.2
AJVNZ9CE,psychology,psychology,10,6437.0
AJVNZ9CE,philosophy,philosophy,11,4529.7
AJVNZ9CE,kinesiology,kinesiology,12,10408.5
AJVNZ9CE,economics,economics,13,2050.3
AJVNZ9CE,education,education,14,1627.5
AJVNZ9CE,computer science,computer science,15,8825.7
AJVNZ9CE,math,math,16,1222.4
AJVNZ9CE,statistics,statistics,17,2424.1
AWO2EA8Q,biology,biology,1,1225.0
AWO2EA8Q,chemistry,chemistry,2,825.0
AWO2EA8Q,psychology,psychology,3,1294.0
AWO2EA8Q,physics,physics,4,849.0
AWO2EA8Q,math,mathematics,5,576.0
AWO2EA8Q,computer science,computer science,6,2008.0
AWO2EA8Q,neuroscience,neuroscience,7,1608.0
AWO2EA8Q,english,english,8,720.0
AWO2EA8Q,history,history,9,792.0
AWO2EA8Q,government,government,10,1176.0
AWO2EA8Q,philosophy,philosophy,11,1496.0
AWO2EA8Q,religion,religion,12,3109.0
AWO2EA8Q,education,education,13,1693.0
AWO2EA8Q,math,mathematics,14,1171.0
AWO2EA8Q,environmental studies,environmental studies,15,4588.0
AWO2EA8Q,anthropology,anthropology,16,1492.0
AWO2EA8Q,sociology,sociology,17,1189.0
AWO2EA8Q,theater and dance,theater and dance,18,1702.0
AWO2EA8Q,art,art,19,1025.0
AWO2EA8Q,art history,art history,20,1568.0
AWO2EA8Q,asian studies,asian studies,21,11604.0
AWO2EA8Q,chinese,chinese,22,1099.0
AWO2EA8Q,french,french,23,1180.0
AWO2EA8Q,spanish,spanish,24,1647.0
AWO2EA8Q,public health,public health,25,2969.0
B3MZX5TF,econ,economics,1,1472.7
B3MZX5TF,finance,finance,2,846.1
B3MZX5TF,math,mathematics,3,483.2
B3MZX5TF,cs,computer science,4,666.9
B3MZX5TF,bio,biology,5,1852.9
B3MZX5TF,chemistry,chemistry,6,3622.3
B3MZX5TF,physics,physics,7,1433.3
B3MZX5TF,anthropology,anthropology,8,6883.5
B3MZX5TF,music,music,9,769.5
B3MZX5TF,archaeology,archaeology,10,1897.8
B3MZX5TF,engineering,engineering,11,9982.2
B3MZX5TF,business,business,12,3015.6
